time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
12:49:46,0.6,0.8,1,0.7,1,1.1
12:50:47,0.6,0.8,0.8,0.7,1,1
12:51:50,0.7,0.8,0.8,0.7,0.9,1
12:52:51,0.7,0.8,0.9,0.7,1,1
12:53:53,0.6,0.8,0.9,0.8,1,1
12:54:54,0.6,0.7,0.8,0.7,1,1
12:58:09,0.6,0.8,1,0.7,1,1
12:59:09,0.6,0.8,0.9,0.7,0.9,1
13:00:11,0.6,0.8,1,0.7,1,1.1
13:01:11,0.6,0.8,0.8,0.7,1,1
13:02:12,0.7,0.8,0.8,0.7,0.9,1
13:03:12,0.7,0.8,0.9,0.7,1,1
13:04:13,0.6,0.8,0.9,0.8,1,1
13:05:13,0.7,0.8,0.9,0.7,1,1
13:06:14,0.7,0.8,0.9,0.8,1,1
13:07:14,0.6,0.8,0.9,0.7,1,1
13:08:15,0.7,0.8,0.9,0.7,1,1
13:09:15,0.6,0.8,0.9,0.7,1,1.1
13:10:16,0.7,0.8,0.9,0.7,1,1
13:11:16,0.7,0.8,0.8,0.7,0.9,1
13:11:29,0.6,0.8,0.8,0.7,1.1,1
